starting_layer,layers_to_prune,similarity,metric
0,1,0.6264626979827881,cosine
0,1,0.5813927054405212,angular
0,1,0.3888230323791504,custom
0,1,0.5672763586044312,cubic
0,1,0.3913830816745758,exp
0,2,0.5640273094177246,cosine
0,2,0.5408732891082764,angular
0,2,0.3397177457809448,custom
0,2,0.5325385928153992,cubic
0,2,0.3270655870437622,exp
0,3,0.5404826998710632,cosine
0,3,0.525800347328186,angular
0,3,0.3221229314804077,custom
0,3,0.5203740000724792,cubic
0,3,0.30482178926467896,exp
0,4,0.5332400798797607,cosine
0,4,0.5211769342422485,angular
0,4,0.3168017268180847,custom
0,4,0.5166934728622437,cubic
0,4,0.2981874346733093,exp
0,5,0.5301564931869507,cosine
0,5,0.5192098617553711,angular
0,5,0.31454867124557495,custom
0,5,0.5151330828666687,cubic
0,5,0.2953917682170868,exp
0,6,0.5276783108711243,cosine
0,6,0.5176296234130859,angular
0,6,0.3127433657646179,custom
0,6,0.5138815641403198,cubic
0,6,0.29315751791000366,exp
0,7,0.528344988822937,cosine
0,7,0.5180546641349792,angular
0,7,0.3132286071777344,custom
0,7,0.5142180323600769,cubic
0,7,0.29375746846199036,exp
0,8,0.5251112580299377,cosine
0,8,0.5159929990768433,angular
0,8,0.31087827682495117,custom
0,8,0.5125872492790222,cubic
0,8,0.29085469245910645,exp
0,9,0.5320570468902588,cosine
0,9,0.5204221606254578,angular
0,9,0.31593644618988037,custom
0,9,0.5160943865776062,cubic
0,9,0.2971127927303314,exp
0,10,0.5317030549049377,cosine
0,10,0.5201963186264038,angular
0,10,0.3156777024269104,custom
0,10,0.5159152150154114,cubic
0,10,0.29679176211357117,exp
0,11,0.5308456420898438,cosine
0,11,0.5196493864059448,angular
0,11,0.3150515556335449,custom
0,11,0.5154815316200256,cubic
0,11,0.2960149943828583,exp
0,12,0.524912416934967,cosine
0,12,0.5158663392066956,angular
0,12,0.3107340335845947,custom
0,12,0.5124871730804443,cubic
0,12,0.29067686200141907,exp
0,13,0.5219637751579285,cosine
0,13,0.5139870643615723,angular
0,13,0.3085983395576477,custom
0,13,0.5110031366348267,cubic
0,13,0.28804734349250793,exp
0,14,0.5193220973014832,cosine
0,14,0.51230388879776,angular
0,14,0.30669063329696655,custom
0,14,0.5096755027770996,cubic
0,14,0.28570476174354553,exp
0,15,0.5297496914863586,cosine
0,15,0.5189504623413086,angular
0,15,0.31425201892852783,custom
0,15,0.5149274468421936,cubic
0,15,0.29502421617507935,exp
0,16,0.5221142172813416,cosine
0,16,0.5140829086303711,angular
0,16,0.30870717763900757,custom
0,16,0.5110787749290466,cubic
0,16,0.2881811559200287,exp
0,17,0.5156905651092529,cosine
0,17,0.5099905729293823,angular
0,17,0.30407655239105225,custom
0,17,0.5078530311584473,cubic
0,17,0.28250449895858765,exp
0,18,0.5144101977348328,cosine
0,18,0.5091750621795654,angular
0,18,0.3031572699546814,custom
0,18,0.5072110891342163,cubic
0,18,0.281381756067276,exp
0,19,0.5084400177001953,cosine
0,19,0.5053733587265015,angular
0,19,0.29888665676116943,custom
0,19,0.5042212009429932,cubic
0,19,0.2761841416358948,exp
0,20,0.5018374919891357,cosine
0,20,0.5011698007583618,angular
0,20,0.29419368505477905,custom
0,20,0.5009187459945679,cubic
0,20,0.2705078721046448,exp
0,21,0.504926860332489,cosine
0,21,0.5031365752220154,angular
0,21,0.29638564586639404,custom
0,21,0.5024636387825012,cubic
0,21,0.27315452694892883,exp
0,22,0.5049577951431274,cosine
0,22,0.503156304359436,angular
0,22,0.29640763998031616,custom
0,22,0.5024791359901428,cubic
0,22,0.27318111062049866,exp
0,23,0.5066729784011841,cosine
0,23,0.5042482614517212,angular
0,23,0.2976275682449341,custom
0,23,0.5033370852470398,cubic
0,23,0.274657666683197,exp
0,24,0.50404292345047,cosine
0,24,0.5025738477706909,angular
0,24,0.29575783014297485,custom
0,24,0.5020216107368469,cubic
0,24,0.2723955512046814,exp
0,25,0.5058983564376831,cosine
0,25,0.5037550926208496,angular
0,25,0.29707634449005127,custom
0,25,0.502949595451355,cubic
0,25,0.2739901542663574,exp
0,26,0.5165340900421143,cosine
0,26,0.5105278491973877,angular
0,26,0.3046828508377075,custom
0,26,0.508276104927063,cubic
0,26,0.2832458019256592,exp
0,27,0.5168312191963196,cosine
0,27,0.5107170939445496,angular
0,27,0.30489659309387207,custom
0,27,0.5084251165390015,cubic
0,27,0.28350716829299927,exp
0,28,0.5339376926422119,cosine
0,28,0.5216220617294312,angular
0,28,0.31731247901916504,custom
0,28,0.5170470476150513,cubic
0,28,0.29882222414016724,exp
1,1,0.8313660621643066,cosine
1,1,0.7306032180786133,angular
1,1,0.5893493890762329,custom
1,1,0.7384533286094666,cubic
1,1,0.6689093112945557,exp
1,2,0.7054701447486877,cosine
1,2,0.6347994804382324,angular
1,2,0.45729392766952515,custom
1,2,0.6200841069221497,cubic
1,2,0.48517462611198425,exp
1,3,0.6836839914321899,cosine
1,3,0.6197410225868225,angular
1,3,0.4375802278518677,custom
1,3,0.604236900806427,cubic
1,3,0.4578150510787964,exp
1,4,0.6711191534996033,cosine
1,4,0.6111850142478943,angular
1,4,0.42651867866516113,custom
1,4,0.5955808758735657,cubic
1,4,0.4425695240497589,exp
1,5,0.65348219871521,cosine
1,5,0.5993132591247559,angular
1,5,0.4113423228263855,custom
1,5,0.5839722156524658,cubic
1,5,0.4218056797981262,exp
1,6,0.6455568075180054,cosine
1,6,0.5940257906913757,angular
1,6,0.40464872121810913,custom
1,6,0.5789461731910706,cubic
1,6,0.41271111369132996,exp
1,7,0.6377384066581726,cosine
1,7,0.5888357162475586,angular
1,7,0.3981183171272278,custom
1,7,0.5740955471992493,cubic
1,7,0.40387940406799316,exp
1,8,0.6291869282722473,cosine
1,8,0.5831866264343262,angular
1,8,0.39105576276779175,custom
1,8,0.5689054727554321,cubic
1,8,0.3943764567375183,exp
1,9,0.6212657690048218,cosine
1,9,0.5779777765274048,angular
1,9,0.3845860958099365,custom
1,9,0.5641993880271912,cubic
1,9,0.3857177793979645,exp
1,10,0.6083858013153076,cosine
1,10,0.5695526599884033,angular
1,10,0.37420910596847534,custom
1,10,0.5567393898963928,cubic
1,10,0.37192821502685547,exp
1,11,0.5959110260009766,cosine
1,11,0.5614396333694458,angular
1,11,0.3643200397491455,custom
1,11,0.549720048904419,cubic
1,11,0.3589068055152893,exp
1,12,0.5847643613815308,cosine
1,12,0.5542244911193848,angular
1,12,0.3556121587753296,custom
1,12,0.5436002612113953,cubic
1,12,0.3475433886051178,exp
1,13,0.5653801560401917,cosine
1,13,0.5417418479919434,angular
1,13,0.34074294567108154,custom
1,13,0.533249020576477,cubic
1,13,0.32837575674057007,exp
1,14,0.5668134689331055,cosine
1,14,0.5426623821258545,angular
1,14,0.3418309688568115,custom
1,14,0.5340032577514648,cubic
1,14,0.3297678232192993,exp
1,15,0.559542715549469,cosine
1,15,0.537996232509613,angular
1,15,0.3363304138183594,custom
1,15,0.5301935076713562,cubic
1,15,0.3227475881576538,exp
1,16,0.5526124835014343,cosine
1,16,0.5335562229156494,angular
1,16,0.33112967014312744,custom
1,16,0.5265975594520569,cubic
1,16,0.31615060567855835,exp
1,17,0.5553428530693054,cosine
1,17,0.5353047251701355,angular
1,17,0.33317387104034424,custom
1,17,0.5280104875564575,cubic
1,17,0.31873878836631775,exp
1,18,0.5470791459083557,cosine
1,18,0.5300159454345703,angular
1,18,0.3270060420036316,custom
1,18,0.5237482190132141,cubic
1,18,0.31094855070114136,exp
1,19,0.5448944568634033,cosine
1,19,0.5286192893981934,angular
1,19,0.3253849148750305,custom
1,19,0.5226281881332397,cubic
1,19,0.3089105188846588,exp
1,20,0.5416029095649719,cosine
1,20,0.5265159010887146,angular
1,20,0.32294970750808716,custom
1,20,0.5209454894065857,cubic
1,20,0.3058565557003021,exp
1,21,0.5367836356163025,cosine
1,21,0.5234383344650269,angular
1,21,0.31939995288848877,custom
1,21,0.5184913277626038,cubic
1,21,0.3014213442802429,exp
1,22,0.5405935645103455,cosine
1,22,0.5258711576461792,angular
1,22,0.32220470905303955,custom
1,22,0.5204306244850159,cubic
1,22,0.3049241304397583,exp
1,23,0.5425232648849487,cosine
1,23,0.5271039009094238,angular
1,23,0.3236297369003296,custom
1,23,0.5214154124259949,cubic
1,23,0.3067084848880768,exp
1,24,0.5416870713233948,cosine
1,24,0.526569664478302,angular
