starting_layer,layers_to_prune,similarity,metric
0,1,0.6970139741897583,cosine
0,1,0.6289187073707581,angular
0,1,0.4495583772659302,custom
0,1,0.6138010025024414,cubic
0,1,0.47441354393959045,exp
0,2,0.7087485790252686,cosine
0,2,0.6370927095413208,angular
0,2,0.46032285690307617,custom
0,2,0.6225671172142029,cubic
0,2,0.48939603567123413,exp
0,3,0.6013153791427612,cosine
0,3,0.564949095249176,angular
0,3,0.3685852289199829,custom
0,3,0.5527376532554626,cubic
0,3,0.36450809240341187,exp
0,4,0.5951113104820251,cosine
0,4,0.5609209537506104,angular
0,4,0.3636913299560547,custom
0,4,0.5492764711380005,cubic
0,4,0.3580831289291382,exp
0,5,0.6170123219490051,cosine
0,5,0.5751896500587463,angular
0,5,0.38113999366760254,custom
0,5,0.5617103576660156,cubic
0,5,0.3811245858669281,exp
0,6,0.6160200238227844,cosine
0,6,0.5745400190353394,angular
0,6,0.38033878803253174,custom
0,6,0.5611333847045898,cubic
0,6,0.3800586760044098,exp
0,7,0.611343264579773,cosine
0,7,0.5714826583862305,angular
0,7,0.37657660245895386,custom
0,7,0.5584323406219482,cubic
0,7,0.3750631809234619,exp
0,8,0.604656457901001,cosine
0,8,0.5671226978302002,angular
0,8,0.37123650312423706,custom
0,8,0.5546208024024963,cubic
0,8,0.36800137162208557,exp
0,9,0.6044119000434875,cosine
0,9,0.5669635534286499,angular
0,9,0.37104207277297974,custom
0,9,0.5544824600219727,cubic
0,9,0.3677448332309723,exp
0,10,0.5924975275993347,cosine
0,10,0.559226930141449,angular
0,10,0.3616408109664917,custom
0,10,0.5478315949440002,cubic
0,10,0.355400025844574,exp
0,11,0.5869163274765015,cosine
0,11,0.5556151866912842,angular
0,11,0.3572841286659241,custom
0,11,0.5447713732719421,cubic
0,11,0.3497176170349121,exp
0,12,0.597868025302887,cosine
0,12,0.5627095699310303,angular
0,12,0.3658612370491028,custom
0,12,0.5508087873458862,cubic
0,12,0.36092811822891235,exp
0,13,0.5913587808609009,cosine
0,13,0.5584893822669983,angular
0,13,0.3607494831085205,custom
0,13,0.5472044348716736,cubic
0,13,0.3542354702949524,exp
0,14,0.5888547301292419,cosine
0,14,0.5568687319755554,angular
0,14,0.3587939143180847,custom
0,14,0.5458303689956665,cubic
0,14,0.35168391466140747,exp
0,15,0.5849936604499817,cosine
0,15,0.5543726682662964,angular
0,15,0.3557901382446289,custom
0,15,0.543724775314331,cubic
0,15,0.3477746248245239,exp
0,16,0.5778918862342834,cosine
0,16,0.5497903227806091,angular
0,16,0.35030150413513184,custom
0,16,0.5398910641670227,cubic
0,16,0.34066253900527954,exp
0,17,0.5713046789169312,cosine
0,17,0.5455492734909058,angular
0,17,0.34525173902511597,custom
0,17,0.5363774299621582,cubic
0,17,0.33415549993515015,exp
0,18,0.5597725510597229,cosine
0,18,0.5381436347961426,angular
0,18,0.33650362491607666,custom
0,18,0.5303133726119995,cubic
0,18,0.3229679763317108,exp
0,19,0.5595253705978394,cosine
0,19,0.53798508644104,angular
0,19,0.33631736040115356,custom
0,19,0.5301845073699951,cubic
0,19,0.3227309584617615,exp
0,20,0.5557878017425537,cosine
0,20,0.5355896949768066,angular
0,20,0.3335075378417969,custom
