starting_layer,layers_to_prune,similarity,metric
0,1,0.6858431100845337,cosine
0,1,0.6212202310562134,angular
0,1,0.439503014087677,custom
0,1,0.6057587265968323,cubic
0,1,0.4604736268520355,exp
0,2,0.6677911281585693,cosine
0,2,0.6089330911636353,angular
0,2,0.42362433671951294,custom
0,2,0.5933434963226318,cubic
0,2,0.4385952055454254,exp
0,3,0.6435712575912476,cosine
0,3,0.5927053689956665,angular
0,3,0.40298348665237427,custom
0,3,0.5777044296264648,cubic
0,3,0.4104551374912262,exp
0,4,0.572934091091156,cosine
0,4,0.5465975999832153,angular
0,4,0.34649717807769775,custom
0,4,0.5372429490089417,cubic
0,4,0.3357570469379425,exp
0,5,0.5784962773323059,cosine
0,5,0.5501798391342163,angular
0,5,0.3507668375968933,custom
0,5,0.5402154922485352,cubic
0,5,0.34126392006874084,exp
0,6,0.5741817355155945,cosine
0,6,0.5474005937576294,angular
0,6,0.34745246171951294,custom
0,6,0.5379072427749634,cubic
0,6,0.3369870185852051,exp
0,7,0.5761951208114624,cosine
0,7,0.5486970543861389,angular
0,7,0.34899699687957764,custom
0,7,0.5389822721481323,cubic
0,7,0.3389781713485718,exp
0,8,0.5753446221351624,cosine
0,8,0.5481493473052979,angular
0,8,0.3483441472053528,custom
0,8,0.53852778673172,cubic
0,8,0.33813613653182983,exp
0,9,0.5751084685325623,cosine
0,9,0.547997236251831,angular
0,9,0.3481629490852356,custom
0,9,0.5384016036987305,cubic
0,9,0.3379025459289551,exp
0,10,0.5776862502098083,cosine
0,10,0.5496578216552734,angular
0,10,0.3501432538032532,custom
0,10,0.5397807955741882,cubic
0,10,0.34045809507369995,exp
0,11,0.5757496356964111,cosine
0,11,0.548410177230835,angular
0,11,0.34865498542785645,custom
0,11,0.5387440919876099,cubic
0,11,0.33853691816329956,exp
0,12,0.5735308527946472,cosine
0,12,0.5469815731048584,angular
0,12,0.3469539284706116,custom
0,12,0.5375605225563049,cubic
0,12,0.33634495735168457,exp
0,13,0.575066328048706,cosine
0,13,0.5479701161384583,angular
0,13,0.34813064336776733,custom
0,13,0.5383791327476501,cubic
0,13,0.3378608822822571,exp
0,14,0.5700423717498779,cosine
0,14,0.5447375178337097,angular
0,14,0.3442884683609009,custom
0,14,0.5357084274291992,cubic
0,14,0.332918256521225,exp
0,15,0.5668073892593384,cosine
0,15,0.5426585078239441,angular
0,15,0.34182631969451904,custom
0,15,0.534000039100647,cubic
0,15,0.32976189255714417,exp
0,16,0.566685676574707,cosine
0,16,0.5425803065299988,angular
0,16,0.3417338728904724,custom
0,16,0.5339359641075134,cubic
0,16,0.32964345812797546,exp
0,17,0.568530797958374,cosine
0,17,0.5437658429145813,angular
0,17,0.34313684701919556,custom
0,17,0.5349091291427612,cubic
0,17,0.33144083619117737,exp
0,18,0.5671602487564087,cosine
0,18,0.5428851842880249,angular
0,18,0.34209442138671875,custom
0,18,0.5341860055923462,cubic
0,18,0.33010515570640564,exp
0,19,0.5557553768157959,cosine
0,19,0.5355689525604248,angular
0,19,0.3334832191467285,custom
0,19,0.5282243490219116,cubic
0,19,0.3191309869289398,exp
0,20,0.5620238780975342,cosine
0,20,0.5395876169204712,angular
0,20,0.3382023572921753,custom
0,20,0.5314891338348389,cubic
0,20,0.32513177394866943,exp
0,21,0.5644047260284424,cosine
0,21,0.5411155819892883,angular
0,21,0.3400036096572876,custom
0,21,0.5327366590499878,cubic
0,21,0.32743069529533386,exp
0,22,0.5624368786811829,cosine
0,22,0.5398526191711426,angular
0,22,0.33851444721221924,custom
0,22,0.5317052602767944,cubic
0,22,0.3255298137664795,exp
0,23,0.559583842754364,cosine
0,23,0.5380226373672485,angular
0,23,0.3363614082336426,custom
0,23,0.5302150249481201,cubic
0,23,0.3227870464324951,exp
0,24,0.559356153011322,cosine
0,24,0.5378766059875488,angular
0,24,0.336189866065979,custom
0,24,0.5300962924957275,cubic
0,24,0.32256880402565,exp
0,25,0.5571616291999817,cosine
0,25,0.5364699959754944,angular
0,25,0.334538996219635,custom
0,25,0.5289543271064758,cubic
0,25,0.3204706907272339,exp
0,26,0.5526077747344971,cosine
0,26,0.5335532426834106,angular
0,26,0.3311261534690857,custom
0,26,0.5265950560569763,cubic
0,26,0.3161461651325226,exp
0,27,0.5520913600921631,cosine
0,27,0.5332226753234863,angular
0,27,0.3307402729988098,custom
0,27,0.5263283848762512,cubic
0,27,0.31565824151039124,exp
0,28,0.5521600246429443,cosine
0,28,0.5332666635513306,angular
0,28,0.33079153299331665,custom
0,28,0.5263638496398926,cubic
0,28,0.3157230615615845,exp
0,29,0.5493725538253784,cosine
0,29,0.5314828753471375,angular
0,29,0.3287121057510376,custom
0,29,0.5249269604682922,cubic
0,29,0.3130977153778076,exp
0,30,0.5512712597846985,cosine
0,30,0.5326977968215942,angular
0,30,0.3301278352737427,custom
0,30,0.5259051322937012,cubic
0,30,0.31488436460494995,exp
0,31,0.5466755628585815,cosine
0,31,0.5297579169273376,angular
0,31,0.32670629024505615,custom
0,31,0.5235411524772644,cubic
0,31,0.3105714023113251,exp
0,32,0.5409911870956421,cosine
0,32,0.5261251926422119,angular
0,32,0.3224981427192688,custom
0,32,0.520633339881897,cubic
0,32,0.30529123544692993,exp
0,33,0.5442046523094177,cosine
0,33,0.528178334236145,angular
0,33,0.32487380504608154,custom
0,33,0.5222750306129456,cubic
0,33,0.30826884508132935,exp
0,34,0.5446357131004333,cosine
0,34,0.5284538269042969,angular
0,34,0.3251931667327881,custom
0,34,0.522495687007904,cubic
0,34,0.30866965651512146,exp
0,35,0.54884272813797,cosine
0,35,0.5311439037322998,angular
0,35,0.3283175826072693,custom
0,35,0.5246543884277344,cubic
0,35,0.312600314617157,exp
0,36,0.5494663119316101,cosine
0,36,0.5315428376197815,angular
0,36,0.32878196239471436,custom
0,36,0.5249752402305603,cubic
0,36,0.3131856918334961,exp
0,37,0.5533609390258789,cosine
0,37,0.5340354442596436,angular
0,37,0.33168941736221313,custom
0,37,0.5269843339920044,cubic
0,37,0.31685870885849,exp
0,38,0.5563629865646362,cosine
0,38,0.5359582901000977,angular
0,38,0.33393919467926025,custom
0,38,0.5285395979881287,cubic
0,38,0.319709450006485,exp
0,39,0.5564823150634766,cosine
0,39,0.5360347032546997,angular
0,39,0.33402878046035767,custom
0,39,0.5286015272140503,cubic
0,39,0.3198230564594269,exp
0,40,0.5533098578453064,cosine
0,40,0.5340027809143066,angular
0,40,0.3316512107849121,custom
0,40,0.5269579887390137,cubic
0,40,0.3168103098869324,exp
0,41,0.5503662824630737,cosine
0,41,0.5321186780929565,angular
0,41,0.3294526934623718,custom
0,41,0.525438666343689,cubic
0,41,0.3140319585800171,exp
0,42,0.5448667407035828,cosine
0,42,0.5286015272140503,angular
0,42,0.325364351272583,custom
0,42,0.5226140022277832,cubic
0,42,0.3088846504688263,exp
0,43,0.5443878769874573,cosine
0,43,0.5282954573631287,angular
0,43,0.3250095844268799,custom
0,43,0.5223689079284668,cubic
0,43,0.30843913555145264,exp
0,44,0.543087363243103,cosine
0,44,0.5274643898010254,angular
0,44,0.32404690980911255,custom
0,44,0.5217036604881287,cubic
0,44,0.3072313964366913,exp
0,45,0.5464668273925781,cosine
0,45,0.5296244621276855,angular
0,45,0.32655125856399536,custom
0,45,0.5234341025352478,cubic
0,45,0.31037643551826477,exp
0,46,0.546416163444519,cosine
0,46,0.5295920968055725,angular
0,46,0.32651370763778687,custom
0,46,0.5234081149101257,cubic
0,46,0.3103291392326355,exp
0,47,0.5468924045562744,cosine
0,47,0.5298965573310852,angular
0,47,0.3268672823905945,custom
0,47,0.5236524343490601,cubic
0,47,0.31077396869659424,exp
0,48,0.5462130308151245,cosine
0,48,0.5294622182846069,angular
0,48,0.3263629078865051,custom
0,48,0.5233039259910583,cubic
0,48,0.310139536857605,exp
0,49,0.5446315407752991,cosine
0,49,0.5284512042999268,angular
0,49,0.32519006729125977,custom
0,49,0.5224935412406921,cubic
0,49,0.30866575241088867,exp
0,50,0.5458694696426392,cosine
0,50,0.5292425155639648,angular
0,50,0.326107919216156,custom
0,50,0.5231277346611023,cubic
0,50,0.30981895327568054,exp
0,51,0.5458272695541382,cosine
0,51,0.5292155742645264,angular
0,51,0.3260766267776489,custom
0,51,0.5231060981750488,cubic
0,51,0.3097795844078064,exp
0,52,0.5428221225738525,cosine
0,52,0.5272948741912842,angular
0,52,0.32385069131851196,custom
0,52,0.5215681195259094,cubic
0,52,0.30698540806770325,exp
0,53,0.5422452688217163,cosine
0,53,0.5269262790679932,angular
0,53,0.32342422008514404,custom
0,53,0.5212734341621399,cubic
0,53,0.3064509630203247,exp
0,54,0.5418302416801453,cosine
0,54,0.5266611576080322,angular
0,54,0.32311761379241943,custom
0,54,0.5210615396499634,cubic
0,54,0.3060668706893921,exp
0,55,0.5428250432014465,cosine
0,55,0.5272967219352722,angular
0,55,0.3238528370857239,custom
0,55,0.521569550037384,cubic
0,55,0.30698809027671814,exp
0,56,0.542719841003418,cosine
0,56,0.5272295475006104,angular
0,56,0.32377511262893677,custom
0,56,0.5215158462524414,cubic
0,56,0.30689066648483276,exp
0,57,0.541601836681366,cosine
0,57,0.5265152454376221,angular
0,57,0.3229488730430603,custom
0,57,0.5209448933601379,cubic
0,57,0.3058556020259857,exp
0,58,0.5408235788345337,cosine
0,58,0.5260180830955505,angular
0,58,0.32237446308135986,custom
0,58,0.5205478668212891,cubic
0,58,0.305136501789093,exp
0,59,0.5415641665458679,cosine
0,59,0.5264911651611328,angular
0,59,0.32292109727859497,custom
0,59,0.5209257006645203,cubic
0,59,0.3058207929134369,exp
0,60,0.5429183840751648,cosine
0,60,0.5273563861846924,angular
0,60,0.3239218592643738,custom
0,60,0.5216172933578491,cubic
0,60,0.3070746660232544,exp
0,61,0.5419045090675354,cosine
0,61,0.5267086029052734,angular
0,61,0.32317250967025757,custom
0,61,0.5210994482040405,cubic
0,61,0.3061355650424957,exp
0,62,0.5392528772354126,cosine
0,62,0.5250148773193359,angular
0,62,0.3212164044380188,custom
0,62,0.5197473764419556,cubic
0,62,0.3036884367465973,exp
0,63,0.5388434529304504,cosine
0,63,0.5247534513473511,angular
0,63,0.3209149241447449,custom
0,63,0.519538938999176,cubic
0,63,0.3033117949962616,exp
0,64,0.5380852222442627,cosine
0,64,0.5242693424224854,angular
0,64,0.32035690546035767,custom
0,64,0.5191531181335449,cubic
0,64,0.30261507630348206,exp
0,65,0.5376593470573425,cosine
0,65,0.52399742603302,angular
0,65,0.3200436234474182,custom
0,65,0.5189364552497864,cubic
0,65,0.3022240698337555,exp
0,66,0.5386634469032288,cosine
0,66,0.5246385335922241,angular
0,66,0.3207824230194092,custom
0,66,0.5194473266601562,cubic
0,66,0.3031463027000427,exp
0,67,0.5395695567131042,cosine
0,67,0.5252171754837036,angular
0,67,0.32144975662231445,custom
0,67,0.5199086666107178,cubic
0,67,0.3039800524711609,exp
0,68,0.5383158922195435,cosine
0,68,0.5244165658950806,angular
0,68,0.3205265998840332,custom
0,68,0.5192704200744629,cubic
