starting_layer,layers_to_prune,similarity,metric
0,1,0.5877081155776978,cosine
0,1,0.5561270713806152,angular
0,1,0.35790038108825684,custom
0,1,0.5452035069465637,cubic
0,1,0.3505198061466217,exp
0,2,0.5419284105300903,cosine
0,2,0.5267238616943359,angular
0,2,0.3231901526451111,custom
0,2,0.5211116075515747,cubic
0,2,0.3061576783657074,exp
0,3,0.5377630591392517,cosine
0,3,0.5240635871887207,angular
0,3,0.3201199173927307,custom
0,3,0.5189892649650574,cubic
0,3,0.3023192882537842,exp
0,4,0.5195121169090271,cosine
0,4,0.5124249458312988,angular
0,4,0.3068276643753052,custom
0,4,0.5097708702087402,cubic
0,4,0.2858728766441345,exp
0,5,0.5121635794639587,cosine
0,5,0.507744312286377,angular
0,5,0.301547110080719,custom
0,5,0.5060853362083435,cubic
0,5,0.2794185280799866,exp
0,6,0.5080922245979309,cosine
0,6,0.5051518678665161,angular
0,6,0.29863864183425903,custom
0,6,0.5040472149848938,cubic
0,6,0.275883287191391,exp
0,7,0.5068316459655762,cosine
0,7,0.5043492317199707,angular
0,7,0.29774051904678345,custom
0,7,0.5034164786338806,cubic
0,7,0.27479445934295654,exp
0,8,0.5061513781547546,cosine
0,8,0.5039162039756775,angular
0,8,0.29725635051727295,custom
0,8,0.5030761957168579,cubic
0,8,0.27420809864997864,exp
0,9,0.5048232078552246,cosine
0,9,0.503070592880249,angular
0,9,0.29631197452545166,custom
0,9,0.5024118423461914,cubic
0,9,0.2730654180049896,exp
0,10,0.5023159980773926,cosine
0,10,0.5014743804931641,angular
0,10,0.29453277587890625,custom
0,10,0.5011579990386963,cubic
0,10,0.2709167003631592,exp
0,11,0.5025789737701416,cosine
0,11,0.5016418695449829,angular
0,11,0.2947191596031189,custom
0,11,0.5012895464897156,cubic
0,11,0.27114158868789673,exp
0,12,0.5027902722358704,cosine
0,12,0.5017763376235962,angular
0,12,0.29486900568008423,custom
0,12,0.5013952255249023,cubic
0,12,0.2713223695755005,exp
0,13,0.5023843050003052,cosine
0,13,0.5015178918838501,angular
0,13,0.29458117485046387,custom
0,13,0.5011921525001526,cubic
0,13,0.2709750831127167,exp
0,14,0.5018420815467834,cosine
0,14,0.501172661781311,angular
0,14,0.2941969633102417,custom
0,14,0.5009210705757141,cubic
0,14,0.27051177620887756,exp
0,15,0.501079797744751,cosine
0,15,0.5006874203681946,angular
0,15,0.29365718364715576,custom
0,15,0.5005398988723755,cubic
0,15,0.26986125111579895,exp
0,16,0.5010098814964294,cosine
0,16,0.5006428956985474,angular
0,16,0.2936076521873474,custom
0,16,0.5005049109458923,cubic
0,16,0.26980161666870117,exp
0,17,0.5005441308021545,cosine
0,17,0.5003464221954346,angular
0,17,0.2932780981063843,custom
0,17,0.5002720952033997,cubic
0,17,0.26940467953681946,exp
0,18,0.500362753868103,cosine
0,18,0.5002309083938599,angular
0,18,0.29314976930618286,custom
0,18,0.5001813769340515,cubic
0,18,0.26925018429756165,exp
0,19,0.49969959259033203,cosine
0,19,0.49980872869491577,angular
0,19,0.29268085956573486,custom
0,19,0.499849796295166,cubic
0,19,0.26868587732315063,exp
0,20,0.4984467029571533,cosine
0,20,0.49901115894317627,angular
0,20,0.2917957305908203,custom
0,20,0.49922335147857666,cubic
0,20,0.2676217555999756,exp
0,21,0.49669554829597473,cosine
0,21,0.49789631366729736,angular
0,21,0.2905604839324951,custom
0,21,0.4983477294445038,cubic
0,21,0.26613888144493103,exp
0,22,0.4969370365142822,cosine
0,22,0.4980500340461731,angular
0,22,0.29073065519332886,custom
0,22,0.49846845865249634,cubic
0,22,0.26634305715560913,exp
0,23,0.49891185760498047,cosine
0,23,0.4993072748184204,angular
0,23,0.2921242117881775,custom
0,23,0.49945592880249023,cubic
0,23,0.2680165469646454,exp
0,24,0.5000795722007751,cosine
0,24,0.5000506639480591,angular
0,24,0.29294949769973755,custom
0,24,0.50003981590271,cubic
0,24,0.26900914311408997,exp
0,25,0.4994499087333679,cosine
0,25,0.4996498227119446,angular
0,25,0.29250437021255493,custom
0,25,0.49972495436668396,cubic
0,25,0.26847362518310547,exp
0,26,0.5027379393577576,cosine
0,26,0.5017430782318115,angular
0,26,0.29483193159103394,custom
0,26,0.501369059085846,cubic
0,26,0.27127763628959656,exp
0,27,0.49744635820388794,cosine
0,27,0.4983742833137512,angular
0,27,0.29108983278274536,custom
0,27,0.4987231492996216,cubic
0,27,0.2667739987373352,exp
0,28,0.4949863851070404,cosine
0,28,0.49680817127227783,angular
0,28,0.28935694694519043,custom
0,28,0.4974929690361023,cubic
0,28,0.2646965980529785,exp
1,1,0.8718357086181641,cosine
1,1,0.7669172883033752,angular
1,1,0.6419996023178101,custom
1,1,0.7887392044067383,cubic
1,1,0.7384971380233765,exp
1,2,0.7079285979270935,cosine
1,2,0.6365183591842651,angular
1,2,0.459563672542572,custom
1,2,0.6219436526298523,cubic
1,2,0.4883376359939575,exp
1,3,0.5207850933074951,cosine
1,3,0.5132360458374023,angular
1,3,0.3077465295791626,custom
1,3,0.510410487651825,cubic
1,3,0.2870006263256073,exp
1,4,0.5180437564849854,cosine
1,4,0.5114895105361938,angular
1,4,0.30576932430267334,custom
1,4,0.5090336203575134,cubic
1,4,0.28457561135292053,exp
1,5,0.5141376256942749,cosine
1,5,0.5090014934539795,angular
1,5,0.30296170711517334,custom
1,5,0.5070744752883911,cubic
1,5,0.28114306926727295,exp
1,6,0.5162473320960999,cosine
1,6,0.5103452205657959,angular
1,6,0.30447667837142944,custom
1,6,0.50813227891922,cubic
1,6,0.2829936444759369,exp
1,7,0.516367495059967,cosine
1,7,0.5104217529296875,angular
1,7,0.304563045501709,custom
1,7,0.5081924796104431,cubic
1,7,0.28309929370880127,exp
1,8,0.5159740447998047,cosine
1,8,0.5101711750030518,angular
1,8,0.30428028106689453,custom
1,8,0.5079951882362366,cubic
1,8,0.28275343775749207,exp
1,9,0.5147472620010376,cosine
1,9,0.5093897581100464,angular
1,9,0.30339914560317993,custom
1,9,0.5073800683021545,cubic
1,9,0.2816769778728485,exp
1,10,0.5142792463302612,cosine
1,10,0.5090917348861694,angular
1,10,0.3030633330345154,custom
1,10,0.5071454644203186,cubic
1,10,0.2812670171260834,exp
1,11,0.5134032964706421,cosine
1,11,0.5085338354110718,angular
1,11,0.30243515968322754,custom
1,11,0.5067064762115479,cubic
1,11,0.2805008292198181,exp
1,12,0.5133194923400879,cosine
1,12,0.5084804892539978,angular
1,12,0.3023751378059387,custom
1,12,0.5066644549369812,cubic
