starting_layer,layers_to_prune,similarity,metric
0,1,0.6086394786834717,cosine
0,1,0.5697181224822998,angular
0,1,0.37441182136535645,custom
0,1,0.5568841695785522,cubic
0,1,0.37219637632369995,exp
0,2,0.6025494933128357,cosine
0,2,0.5657516121864319,angular
0,2,0.3695632219314575,custom
0,2,0.5534316897392273,cubic
0,2,0.36579573154449463,exp
0,3,0.560901939868927,cosine
0,3,0.5388679504394531,angular
0,3,0.33735525608062744,custom
0,3,0.5309028029441833,cubic
0,3,0.32405224442481995,exp
0,4,0.5483648180961609,cosine
0,4,0.5308382511138916,angular
0,4,0.32796192169189453,custom
0,4,0.5244086980819702,cubic
0,4,0.31215211749076843,exp
0,5,0.5447177886962891,cosine
0,5,0.5285062789916992,angular
0,5,0.325253963470459,custom
0,5,0.5225377082824707,cubic
0,5,0.3087460398674011,exp
0,6,0.5379171967506409,cosine
0,6,0.5241620540618896,angular
0,6,0.3202332854270935,custom
0,6,0.519067645072937,cubic
0,6,0.3024607300758362,exp
0,7,0.5312573313713074,cosine
0,7,0.5199120044708252,angular
0,7,0.3153521418571472,custom
0,7,0.5156897902488708,cubic
0,7,0.29638782143592834,exp
0,8,0.5270755887031555,cosine
0,8,0.5172452926635742,angular
0,8,0.3123049736022949,custom
0,8,0.5135774612426758,cubic
0,8,0.29261574149131775,exp
0,9,0.52651047706604,cosine
0,9,0.5168850421905518,angular
0,9,0.3118942379951477,custom
0,9,0.5132924914360046,cubic
0,9,0.2921083867549896,exp
0,10,0.5301277041435242,cosine
0,10,0.5191915035247803,angular
0,10,0.314527690410614,custom
0,10,0.5151185393333435,cubic
0,10,0.29536575078964233,exp
0,11,0.5319512486457825,cosine
0,11,0.520354688167572,angular
0,11,0.3158591389656067,custom
0,11,0.5160408616065979,cubic
0,11,0.29701685905456543,exp
0,12,0.5284034609794617,cosine
0,12,0.5180919170379639,angular
0,12,0.313271164894104,custom
0,12,0.5142475962638855,cubic
0,12,0.2938101589679718,exp
0,13,0.5266470313072205,cosine
0,13,0.5169720649719238,angular
0,13,0.31199347972869873,custom
0,13,0.513361394405365,cubic
0,13,0.2922309935092926,exp
0,14,0.5188741087913513,cosine
0,14,0.5120185017585754,angular
0,14,0.3063676357269287,custom
0,14,0.5094505548477173,cubic
0,14,0.28530874848365784,exp
0,15,0.528846263885498,cosine
0,15,0.5183743238449097,angular
0,15,0.31359362602233887,custom
0,15,0.5144711136817932,cubic
0,15,0.2942091226577759,exp
0,16,0.5309256315231323,cosine
0,16,0.5197004079818726,angular
0,16,0.31510990858078003,custom
0,16,0.5155219435691833,cubic
0,16,0.2960874140262604,exp
0,17,0.5289295315742493,cosine
0,17,0.5184273719787598,angular
0,17,0.31365424394607544,custom
0,17,0.5145131349563599,cubic
0,17,0.2942841649055481,exp
0,18,0.5362673997879028,cosine
0,18,0.5231088399887085,angular
0,18,0.3190208077430725,custom
0,18,0.5182291269302368,cubic
0,18,0.30094876885414124,exp
0,19,0.5335069298744202,cosine
0,19,0.521347165107727,angular
0,19,0.3169969916343689,custom
0,19,0.5168286561965942,cubic
0,19,0.29843011498451233,exp
0,20,0.5313122868537903,cosine
0,20,0.5199470520019531,angular
0,20,0.31539231538772583,custom
0,20,0.5157175660133362,cubic
0,20,0.2964375913143158,exp
0,21,0.5304908752441406,cosine
0,21,0.5194231271743774,angular
0,21,0.3147926330566406,custom
0,21,0.5153021216392517,cubic
0,21,0.29569411277770996,exp
0,22,0.5305653214454651,cosine
0,22,0.5194706320762634,angular
0,22,0.3148469924926758,custom
0,22,0.5153397917747498,cubic
0,22,0.29576146602630615,exp
0,23,0.5258159637451172,cosine
0,23,0.5164422392845154,angular
0,23,0.3113897442817688,custom
0,23,0.512942373752594,cubic
0,23,0.29148566722869873,exp
0,24,0.5266225337982178,cosine
0,24,0.5169564485549927,angular
0,24,0.3119756579399109,custom
0,24,0.5133489966392517,cubic
0,24,0.2922089695930481,exp
0,25,0.5195068120956421,cosine
0,25,0.5124216079711914,angular
0,25,0.30682384967803955,custom
0,25,0.5097682476043701,cubic
0,25,0.28586816787719727,exp
0,26,0.51870197057724,cosine
0,26,0.511908769607544,angular
0,26,0.30624353885650635,custom
0,26,0.5093640089035034,cubic
0,26,0.28515663743019104,exp
0,27,0.5211319327354431,cosine
0,27,0.5134570598602295,angular
0,27,0.30799704790115356,custom
0,27,0.510584831237793,cubic
0,27,0.28730836510658264,exp
0,28,0.5202665328979492,cosine
0,28,0.5129055976867676,angular
0,28,0.3073720335960388,custom
0,28,0.5101498961448669,cubic
0,28,0.2865408658981323,exp
0,29,0.5203068852424622,cosine
0,29,0.5129313468933105,angular
0,29,0.307401180267334,custom
0,29,0.5101702213287354,cubic
0,29,0.28657659888267517,exp
0,30,0.5209457278251648,cosine
0,30,0.5133383870124817,angular
0,30,0.3078625798225403,custom
0,30,0.5104912519454956,cubic
0,30,0.28714314103126526,exp
0,31,0.5209185481071472,cosine
0,31,0.513321042060852,angular
0,31,0.3078429102897644,custom
0,31,0.510477602481842,cubic
0,31,0.2871190011501312,exp
0,32,0.5119745135307312,cosine
0,32,0.5076239109039307,angular
0,32,0.30141180753707886,custom
0,32,0.505990743637085,cubic
0,32,0.279253751039505,exp
1,1,0.8652380704879761,cosine
1,1,0.7607017755508423,angular
1,1,0.6329006552696228,custom
1,1,0.7800636887550354,cubic
1,1,0.7267647385597229,exp
1,2,0.733039379119873,cosine
1,2,0.6543336510658264,angular
1,2,0.48331767320632935,custom
1,2,0.6418311595916748,cubic
1,2,0.5215502381324768,exp
1,3,0.6983034014701843,cosine
1,3,0.6298123598098755,angular
1,3,0.4507308602333069,custom
1,3,0.6147480010986328,cubic
1,3,0.47604262828826904,exp
1,4,0.6575288772583008,cosine
1,4,0.6020238995552063,angular
1,4,0.41478967666625977,custom
1,4,0.5865827202796936,cubic
1,4,0.42650529742240906,exp
1,5,0.636957049369812,cosine
1,5,0.5883183479309082,angular
1,5,0.39746952056884766,custom
1,5,0.5736163854598999,cubic
1,5,0.40300431847572327,exp
1,6,0.6137906312942505,cosine
1,6,0.5730817317962646,angular
1,6,0.37854254245758057,custom
