starting_layer,layers_to_prune,similarity,metric
0,1,0.5354746580123901,cosine
0,1,0.522602915763855,angular
0,1,0.3184390664100647,custom
0,1,0.5178266167640686,cubic
0,1,0.30022403597831726,exp
0,2,0.5419231653213501,cosine
0,2,0.5267205238342285,angular
0,2,0.3231862187385559,custom
0,2,0.5211089253425598,cubic
0,2,0.3061527907848358,exp
0,3,0.536300539970398,cosine
0,3,0.5231300592422485,angular
0,3,0.31904518604278564,custom
0,3,0.5182459354400635,cubic
0,3,0.3009791374206543,exp
0,4,0.5397765636444092,cosine
0,4,0.5253493785858154,angular
0,4,0.32160234451293945,custom
0,4,0.5200141668319702,cubic
0,4,0.30417075753211975,exp
0,5,0.541155219078064,cosine
0,5,0.526229977607727,angular
0,5,0.3226191997528076,custom
0,5,0.5207170248031616,cubic
0,5,0.30544278025627136,exp
0,6,0.5341432690620422,cosine
0,6,0.521753191947937,angular
0,6,0.3174630403518677,custom
0,6,0.5171512365341187,cubic
0,6,0.2990094721317291,exp
0,7,0.53801429271698,cosine
0,7,0.524224042892456,angular
0,7,0.3203046917915344,custom
0,7,0.519116997718811,cubic
0,7,0.30254989862442017,exp
0,8,0.5159867405891418,cosine
0,8,0.5101792216300964,angular
0,8,0.30428940057754517,custom
0,8,0.5080015659332275,cubic
0,8,0.28276464343070984,exp
0,9,0.5119531154632568,cosine
0,9,0.5076103210449219,angular
0,9,0.3013964891433716,custom
0,9,0.5059799551963806,cubic
0,9,0.2792351245880127,exp
0,10,0.5178338885307312,cosine
0,10,0.5113558769226074,angular
0,10,0.30561816692352295,custom
0,10,0.5089282989501953,cubic
0,10,0.28439047932624817,exp
0,11,0.5221551656723022,cosine
0,11,0.5141090154647827,angular
0,11,0.30873680114746094,custom
0,11,0.5110993385314941,cubic
0,11,0.28821757435798645,exp
0,12,0.5245949029922485,cosine
0,12,0.5156639814376831,angular
0,12,0.3105037808418274,custom
0,12,0.5123271942138672,cubic
0,12,0.29039299488067627,exp
0,13,0.5093634724617004,cosine
0,13,0.5059612989425659,angular
0,13,0.2995454668998718,custom
0,13,0.5046833753585815,cubic
0,13,0.2769840359687805,exp
0,14,0.4949932396411896,cosine
0,14,0.49681252241134644,angular
0,14,0.28936171531677246,custom
0,14,0.4974963665008545,cubic
0,14,0.26470229029655457,exp
0,15,0.48936569690704346,cosine
0,15,0.4932295083999634,angular
0,15,0.2854132056236267,custom
0,15,0.4946804344654083,cubic
0,15,0.25998803973197937,exp
0,16,0.49288079142570496,cosine
0,16,0.4954676628112793,angular
0,16,0.2878769636154175,custom
0,16,0.49643969535827637,cubic
0,16,0.26292648911476135,exp
0,17,0.48609766364097595,cosine
0,17,0.49114835262298584,angular
0,17,0.2831302285194397,custom
0,17,0.4930434823036194,cubic
0,17,0.2572746276855469,exp
0,18,0.501283586025238,cosine
0,18,0.5008171796798706,angular
0,18,0.2938014268875122,custom
0,18,0.5006418228149414,cubic
0,18,0.270035058259964,exp
0,19,0.4980764091014862,cosine
0,19,0.4987754225730896,angular
0,19,0.29153430461883545,custom
0,19,0.4990381896495819,cubic
0,19,0.26730775833129883,exp
0,20,0.508355438709259,cosine
0,20,0.5053194761276245,angular
0,20,0.29882627725601196,custom
0,20,0.5041788816452026,cubic
0,20,0.2761109173297882,exp
0,21,0.48917877674102783,cosine
0,21,0.4931104779243469,angular
0,21,0.2852824330329895,custom
0,21,0.49458685517311096,cubic
0,21,0.2598324120044708,exp
0,22,0.4821869432926178,cosine
0,22,0.48865747451782227,angular
0,22,0.28040772676467896,custom
0,22,0.49108219146728516,cubic
0,22,0.25405076146125793,exp
0,23,0.49724361300468445,cosine
0,23,0.4982452392578125,angular
0,23,0.2909468412399292,custom
0,23,0.49862179160118103,cubic
0,23,0.26660242676734924,exp
0,24,0.5053791403770447,cosine
0,24,0.5034245252609253,angular
0,24,0.2967071533203125,custom
0,24,0.5026898384094238,cubic
0,24,0.2735433280467987,exp
1,1,0.8272554874420166,cosine
1,1,0.7271254062652588,angular
1,1,0.5843745470046997,custom
1,1,0.7337233424186707,cubic
1,1,0.6621511578559875,exp
1,2,0.766413152217865,cosine
1,2,0.6788700819015503,angular
1,2,0.5166918039321899,custom
1,2,0.6710244417190552,cubic
1,2,0.5683543682098389,exp
1,3,0.741152822971344,cosine
1,3,0.6602005362510681,angular
1,3,0.49122971296310425,custom
1,3,0.6486247181892395,cubic
1,3,0.5326429605484009,exp
1,4,0.7427037358283997,cosine
1,4,0.6613287329673767,angular
1,4,0.492756187915802,custom
1,4,0.6499448418617249,cubic
1,4,0.5347839593887329,exp
1,5,0.7303804755210876,cosine
1,5,0.6524235010147095,angular
1,5,0.4807509779930115,custom
1,5,0.6396452188491821,cubic
1,5,0.5179539918899536,exp
1,6,0.7070906758308411,cosine
1,6,0.6359320878982544,angular
1,6,0.45878899097442627,custom
1,6,0.6213080883026123,cubic
1,6,0.48725783824920654,exp
1,7,0.685282826423645,cosine
1,7,0.6208361387252808,angular
1,7,0.4390034079551697,custom
1,7,0.6053628325462341,cubic
1,7,0.4597827196121216,exp
1,8,0.6589398384094238,cosine
1,8,0.6029708385467529,angular
1,8,0.4159964919090271,custom
1,8,0.5875001549720764,cubic
1,8,0.42815282940864563,exp
1,9,0.6605911254882812,cosine
1,9,0.6040802001953125,angular
1,9,0.4174119234085083,custom
1,9,0.5885787010192871,cubic
1,9,0.43008705973625183,exp
1,10,0.6379296183586121,cosine
1,10,0.5889623761177063,angular
1,10,0.3982771635055542,custom
1,10,0.5742129683494568,cubic
1,10,0.40409374237060547,exp
1,11,0.6411444544792175,cosine
1,11,0.5910936594009399,angular
1,11,0.4009544849395752,custom
1,11,0.5761959552764893,cubic
1,11,0.4077099561691284,exp
1,12,0.6379972100257874,cosine
1,12,0.5890071392059326,angular
1,12,0.3983333110809326,custom
1,12,0.5742543935775757,cubic
1,12,0.40416958928108215,exp
1,13,0.627859354019165,cosine
1,13,0.5823121070861816,angular
1,13,0.3899666666984558,custom
1,13,0.5681101679801941,cubic
1,13,0.39291566610336304,exp
1,14,0.6344207525253296,cosine
1,14,0.5866407155990601,angular
1,14,0.39536845684051514,custom
1,14,0.5720680356025696,cubic
1,14,0.4001733064651489,exp
1,15,0.6256308555603027,cosine
1,15,0.5808454751968384,angular
1,15,0.3881428837776184,custom
1,15,0.5667811036109924,cubic
1,15,0.3904723823070526,exp
1,16,0.6161138415336609,cosine
1,16,0.574601411819458,angular
1,16,0.38041454553604126,custom
1,16,0.5611878633499146,cubic
1,16,0.3801593482494354,exp
1,17,0.5957381725311279,cosine
1,17,0.5613275766372681,angular
1,17,0.3641841411590576,custom
1,17,0.5496241450309753,cubic
1,17,0.3587287366390228,exp
1,18,0.5947549343109131,cosine
1,18,0.5606899261474609,angular
1,18,0.36341142654418945,custom
1,18,0.5490790009498596,cubic
1,18,0.35771650075912476,exp
1,19,0.5858007669448853,cosine
1,19,0.554894208908081,angular
1,19,0.35641688108444214,custom
1,19,0.544163703918457,cubic
1,19,0.34858930110931396,exp
1,20,0.5730154514312744,cosine
1,20,0.5466499328613281,angular
1,20,0.34655946493148804,custom
1,20,0.5372862815856934,cubic
1,20,0.335837185382843,exp
1,21,0.5626384019851685,cosine
1,21,0.5399819016456604,angular
1,21,0.33866679668426514,custom
1,21,0.5318107604980469,cubic
1,21,0.32572412490844727,exp
1,22,0.5451697707176208,cosine
1,22,0.5287952423095703,angular
1,22,0.32558900117874146,custom
1,22,0.5227692127227783,cubic
1,22,0.3091668486595154,exp
1,23,0.5338540077209473,cosine
1,23,0.5215686559677124,angular
1,23,0.31725114583969116,custom
1,23,0.5170046091079712,cubic
1,23,0.2987460494041443,exp
2,1,0.8900145292282104,cosine
2,1,0.7847957611083984,angular
2,1,0.6683593988418579,custom
2,1,0.8136585354804993,cubic
2,1,0.771636426448822,exp
2,2,0.8488537073135376,cosine
2,2,0.7457964420318604,angular
2,2,0.6112246513366699,custom
2,2,0.7593371272087097,cubic
2,2,0.6982898116111755,exp
2,3,0.8213626742362976,cosine
2,3,0.7221963405609131,angular
2,3,0.5773448944091797,custom
2,3,0.7270581722259521,cubic
2,3,0.6525593400001526,exp
2,4,0.8087441921234131,cosine
2,4,0.7118497490882874,angular
2,4,0.562671959400177,custom
2,4,0.7132329344749451,cubic
2,4,0.6323962211608887,exp
2,5,0.7701467275619507,cosine
2,5,0.6816867589950562,angular
2,5,0.5205698013305664,custom
2,5,0.6745035648345947,cubic
2,5,0.573787271976471,exp
2,6,0.74672532081604,cosine
2,6,0.6642646789550781,angular
2,6,0.49673599004745483,custom
2,6,0.6534006595611572,cubic
2,6,0.5403665900230408,exp
2,7,0.7142053246498108,cosine
2,7,0.6409263610839844,angular
2,7,0.4654023051261902,custom
2,7,0.6267597675323486,cubic
2,7,0.49648386240005493,exp
2,8,0.7260901927947998,cosine
2,8,0.6493536829948425,angular
2,8,0.4766361117362976,custom
2,8,0.6361591219902039,cubic
2,8,0.5121914744377136,exp
2,9,0.6866163015365601,cosine
2,9,0.6217506527900696,angular
2,9,0.44019317626953125,custom
2,9,0.6063061952590942,cubic
2,9,0.46142855286598206,exp
2,10,0.6887248754501343,cosine
2,10,0.6231988668441772,angular
2,10,0.4420796036720276,custom
2,10,0.6078060865402222,cubic
2,10,0.46403995156288147,exp
